1210 1025 1.21255317E+03
1210 1125 1.21255322E+03
1210 125 1.21255261E+03
1210 150 1.21255263E+03
1210 175 1.21255265E+03
1210 200 1.21255267E+03
1210 225 1.21255269E+03
1210 25 1.21255252E+03
1210 250 1.21255271E+03
1210 275 1.21255273E+03
1210 300 1.21255275E+03
1210 325 1.21255277E+03
1210 375 1.21255280E+03
1210 425 1.21255283E+03
1210 475 1.21255286E+03
1210 50 1.21255255E+03
1210 525 1.21255289E+03
1210 575 1.21255292E+03
1210 625 1.21255295E+03
1210 675 1.21255298E+03
1210 725 1.21255301E+03
1210 75 1.21255257E+03
1210 825 1.21255306E+03
1210 925 1.21255312E+03
1210 100 1.21254019E+03
1210 1025 1.21254077E+03
1210 1125 1.21254082E+03
1210 125 1.21254021E+03
1210 150 1.21254023E+03
1210 175 1.21254025E+03
1210 200 1.21254027E+03
1210 225 1.21254029E+03
1210 25 1.21254012E+03
1210 250 1.21254031E+03
1210 275 1.21254033E+03
1210 300 1.21254035E+03
1210 325 1.21254036E+03
1210 375 1.21254040E+03
1210 425 1.21254043E+03
1210 475 1.21254046E+03
1210 50 1.21254015E+03
1210 525 1.21254049E+03
1210 575 1.21254052E+03
1210 625 1.21254055E+03
1210 675 1.21254058E+03
1210 725 1.21254061E+03
1210 75 1.21254017E+03
1210 825 1.21254066E+03
1210 925 1.21254071E+03
1210 100 1.21249398E+03
1210 1025 1.21249453E+03
1210 1125 1.21249458E+03
1210 125 1.21249400E+03
1210 150 1.21249402E+03
1210 175 1.21249404E+03
1210 200 1.21249406E+03
1210 225 1.21249407E+03
1210 25 1.21249391E+03
1210 250 1.21249409E+03
1210 275 1.21249411E+03
1210 300 1.21249413E+03
1210 325 1.21249414E+03
1210 375 1.21249418E+03
1210 425 1.21249421E+03
1210 475 1.21249424E+03
1210 50 1.21249393E+03
1210 525 1.21249427E+03
1210 575 1.21249430E+03
1210 625 1.21249432E+03
1210 675 1.21249435E+03
1210 725 1.21249438E+03
1210 75 1.21249396E+03
1210 825 1.21249443E+03
1210 925 1.21249448E+03
1310 100 1.31224567E+03
1310 1025 1.31224620E+03
1310 1125 1.31224625E+03
1310 1225 1.31224630E+03
1310 125 1.31224569E+03
1310 150 1.31224571E+03
1310 175 1.31224573E+03
1310 200 1.31224575E+03
1310 225 1.31224576E+03
1310 25 1.31224561E+03
1310 250 1.31224578E+03
1310 275 1.31224580E+03
1310 300 1.31224581E+03
1310 325 1.31224583E+03
1310 375 1.31224586E+03
1310 425 1.31224589E+03
1310 475 1.31224592E+03
1310 50 1.31224563E+03
1310 525 1.31224595E+03
1310 575 1.31224597E+03
1310 625 1.31224600E+03
1310 675 1.31224603E+03
1310 725 1.31224605E+03
1310 75 1.31224565E+03
1310 825 1.31224610E+03
1310 925 1.31224616E+03
1310 100 1.31223516E+03
1310 1025 1.31223569E+03
1310 1125 1.31223573E+03
1310 1225 1.31223578E+03
1310 125 1.31223518E+03
1310 150 1.31223519E+03
1310 175 1.31223521E+03
1310 200 1.31223523E+03
1310 225 1.31223525E+03
1310 25 1.31223510E+03
1310 250 1.31223526E+03
1310 275 1.31223528E+03
1310 300 1.31223530E+03
1310 325 1.31223531E+03
1310 375 1.31223534E+03
1310 425 1.31223537E+03
1310 475 1.31223540E+03
1310 50 1.31223512E+03
1310 525 1.31223543E+03
1310 575 1.31223546E+03
1310 625 1.31223548E+03
1310 675 1.31223551E+03
1310 725 1.31223554E+03
1310 75 1.31223514E+03
1310 825 1.31223559E+03
1310 925 1.31223564E+03
1310 100 1.31219516E+03
1310 1025 1.31219567E+03
1310 1125 1.31219572E+03
1310 1225 1.31219577E+03
1310 125 1.31219518E+03
1310 150 1.31219520E+03
1310 175 1.31219522E+03
1310 200 1.31219523E+03
1310 225 1.31219525E+03
1310 25 1.31219511E+03
1310 250 1.31219527E+03
1310 275 1.31219528E+03
1310 300 1.31219530E+03
1310 325 1.31219531E+03
1310 375 1.31219534E+03
1310 425 1.31219537E+03
1310 475 1.31219540E+03
1310 50 1.31219513E+03
1310 525 1.31219543E+03
1310 575 1.31219545E+03
1310 625 1.31219548E+03
1310 675 1.31219550E+03
1310 725 1.31219553E+03
1310 75 1.31219515E+03
1310 825 1.31219558E+03
1310 925 1.31219563E+03
1410 100 1.41197020E+03
1410 1025 1.41197069E+03
1410 1125 1.41197073E+03
1410 1225 1.41197078E+03
1410 125 1.41197022E+03
1410 1325 1.41197082E+03
1410 150 1.41197024E+03
1410 175 1.41197025E+03
1410 200 1.41197027E+03
1410 225 1.41197028E+03
1410 25 1.41197015E+03
1410 250 1.41197030E+03
1410 275 1.41197031E+03
1410 300 1.41197033E+03
1410 325 1.41197034E+03
1410 375 1.41197037E+03
1410 425 1.41197039E+03
1410 475 1.41197042E+03
1410 50 1.41197017E+03
1410 525 1.41197045E+03
1410 575 1.41197047E+03
1410 625 1.41197050E+03
1410 675 1.41197052E+03
1410 725 1.41197055E+03
1410 75 1.41197019E+03
1410 825 1.41197059E+03
1410 925 1.41197064E+03
1410 100 1.41196130E+03
1410 1025 1.41196178E+03
1410 1125 1.41196182E+03
1410 1225 1.41196187E+03
1410 125 1.41196132E+03
1410 1325 1.41196191E+03
1410 150 1.41196133E+03
1410 175 1.41196135E+03
1410 200 1.41196136E+03
1410 225 1.41196138E+03
1410 25 1.41196125E+03
1410 250 1.41196139E+03
1410 275 1.41196141E+03
1410 300 1.41196142E+03
1410 325 1.41196144E+03
1410 375 1.41196146E+03
1410 425 1.41196149E+03
1410 475 1.41196152E+03
1410 50 1.41196127E+03
1410 525 1.41196154E+03
1410 575 1.41196157E+03
1410 625 1.41196159E+03
1410 675 1.41196162E+03
1410 725 1.41196164E+03
1410 75 1.41196128E+03
1410 825 1.41196169E+03
1410 925 1.41196173E+03
1410 100 1.41192675E+03
1410 1025 1.41192722E+03
1410 1125 1.41192726E+03
1410 1225 1.41192731E+03
1410 125 1.41192677E+03
1410 1325 1.41192735E+03
1410 150 1.41192679E+03
1410 175 1.41192680E+03
1410 200 1.41192682E+03
1410 225 1.41192683E+03
1410 25 1.41192671E+03
1410 250 1.41192684E+03
1410 275 1.41192686E+03
1410 300 1.41192687E+03
1410 325 1.41192689E+03
1410 375 1.41192691E+03
1410 425 1.41192694E+03
1410 475 1.41192696E+03
1410 50 1.41192672E+03
1410 525 1.41192699E+03
1410 575 1.41192701E+03
1410 625 1.41192704E+03
1410 675 1.41192706E+03
1410 725 1.41192708E+03
1410 75 1.41192674E+03
1410 825 1.41192713E+03
1410 925 1.41192717E+03
1510 100 1.51171890E+03
1510 1025 1.51171933E+03
1510 1125 1.51171937E+03
1510 1225 1.51171942E+03
1510 125 1.51171891E+03
1510 1325 1.51171946E+03
1510 1425 1.51171950E+03
1510 150 1.51171893E+03
1510 175 1.51171894E+03
1510 200 1.51171896E+03
1510 225 1.51171897E+03
1510 25 1.51171886E+03
1510 250 1.51171898E+03
1510 275 1.51171900E+03
1510 300 1.51171901E+03
1510 325 1.51171902E+03
1510 375 1.51171905E+03
1510 425 1.51171907E+03
1510 475 1.51171909E+03
1510 50 1.51171887E+03
1510 525 1.51171912E+03
1510 575 1.51171914E+03
1510 625 1.51171916E+03
1510 675 1.51171918E+03
1510 725 1.51171921E+03
1510 75 1.51171889E+03
1510 825 1.51171925E+03
1510 925 1.51171929E+03
1510 100 1.51171139E+03
1510 1025 1.51171182E+03
1510 1125 1.51171186E+03
1510 1225 1.51171190E+03
1510 125 1.51171141E+03
1510 1325 1.51171194E+03
1510 1425 1.51171199E+03
1510 150 1.51171142E+03
1510 175 1.51171143E+03
1510 200 1.51171145E+03
1510 225 1.51171146E+03
1510 25 1.51171135E+03
1510 250 1.51171147E+03
1510 275 1.51171149E+03
1510 300 1.51171150E+03
1510 325 1.51171151E+03
1510 375 1.51171154E+03
1510 425 1.51171156E+03
1510 475 1.51171158E+03
1510 50 1.51171136E+03
1510 525 1.51171161E+03
1510 575 1.51171163E+03
1510 625 1.51171165E+03
1510 675 1.51171167E+03
1510 725 1.51171169E+03
1510 75 1.51171138E+03
1510 825 1.51171174E+03
1510 925 1.51171178E+03
1510 100 1.51168168E+03
1510 1025 1.51168210E+03
1510 1125 1.51168214E+03
1510 1225 1.51168218E+03
1510 125 1.51168169E+03
1510 1325 1.51168222E+03
1510 1425 1.51168226E+03
1510 150 1.51168171E+03
1510 175 1.51168172E+03
1510 200 1.51168173E+03
1510 225 1.51168175E+03
1510 25 1.51168164E+03
1510 250 1.51168176E+03
1510 275 1.51168177E+03
1510 300 1.51168178E+03
1510 325 1.51168180E+03
1510 375 1.51168182E+03
1510 425 1.51168184E+03
1510 475 1.51168187E+03
1510 50 1.51168165E+03
1510 525 1.51168189E+03
1510 575 1.51168191E+03
1510 625 1.51168193E+03
1510 675 1.51168195E+03
1510 725 1.51168197E+03
1510 75 1.51168167E+03
1510 825 1.51168202E+03
1510 925 1.51168206E+03
160 100 1.82795236E+02
160 125 1.82794514E+02
160 150 1.82793798E+02
160 25 1.82797060E+02
160 50 1.82796581E+02
160 75 1.82795939E+02
160 100 1.82572714E+02
160 125 1.82571993E+02
160 150 1.82571276E+02
160 25 1.82574546E+02
160 50 1.82574063E+02
160 75 1.82573419E+02
160 100 1.82415815E+02
160 125 1.82415091E+02
160 150 1.82414377E+02
160 25 1.82417653E+02
160 50 1.82417165E+02
160 75 1.82416521E+02
160 100 1.81955777E+02
160 125 1.81955054E+02
160 150 1.81954335E+02
160 25 1.81957628E+02
160 50 1.81957137E+02
160 75 1.81956487E+02
160 100 1.83146890E+02
160 125 1.83146169E+02
160 150 1.83145452E+02
160 25 1.83148707E+02
160 50 1.83148231E+02
160 75 1.83147592E+02
1710 100 1.71126208E+03
1710 1025 1.71126241E+03
1710 1125 1.71126245E+03
1710 1225 1.71126248E+03
1710 125 1.71126209E+03
1710 1325 1.71126251E+03
1710 1425 1.71126254E+03
1710 150 1.71126210E+03
1710 1525 1.71126258E+03
1710 175 1.71126211E+03
1710 200 1.71126212E+03
1710 225 1.71126213E+03
1710 25 1.71126205E+03
1710 250 1.71126214E+03
1710 275 1.71126215E+03
1710 300 1.71126216E+03
1710 325 1.71126217E+03
1710 375 1.71126219E+03
1710 425 1.71126221E+03
1710 475 1.71126223E+03
1710 50 1.71126206E+03
1710 525 1.71126224E+03
1710 575 1.71126226E+03
1710 625 1.71126228E+03
1710 675 1.71126230E+03
1710 725 1.71126231E+03
1710 75 1.71126207E+03
1710 825 1.71126235E+03
1710 925 1.71126238E+03
1710 100 1.71124066E+03
1710 1025 1.71124098E+03
1710 1125 1.71124102E+03
1710 1225 1.71124105E+03
1710 125 1.71124067E+03
1710 1325 1.71124108E+03
1710 1425 1.71124111E+03
1710 150 1.71124068E+03
1710 1525 1.71124114E+03
1710 175 1.71124069E+03
1710 200 1.71124070E+03
1710 225 1.71124071E+03
1710 25 1.71124063E+03
1710 250 1.71124072E+03
1710 275 1.71124073E+03
1710 300 1.71124074E+03
1710 325 1.71124075E+03
1710 375 1.71124077E+03
1710 425 1.71124079E+03
1710 475 1.71124080E+03
1710 50 1.71124064E+03
1710 525 1.71124082E+03
1710 575 1.71124084E+03
1710 625 1.71124085E+03
1710 675 1.71124087E+03
1710 725 1.71124089E+03
1710 75 1.71124065E+03
1710 825 1.71124092E+03
1710 925 1.71124095E+03
185 100 2.05008601E+02
185 125 2.05008129E+02
185 150 2.05007641E+02
185 175 2.05007150E+02
185 25 2.05009578E+02
185 50 2.05009383E+02
185 75 2.05009031E+02
185 100 2.04813090E+02
185 125 2.04812617E+02
185 150 2.04812129E+02
185 175 2.04811638E+02
185 25 2.04814071E+02
185 50 2.04813875E+02
185 75 2.04813523E+02
185 100 2.04674523E+02
185 125 2.04674051E+02
185 150 2.04673561E+02
185 175 2.04673072E+02
185 25 2.04675507E+02
185 50 2.04675308E+02
185 75 2.04674957E+02
185 100 2.04266330E+02
185 125 2.04265856E+02
185 150 2.04265366E+02
185 175 2.04264876E+02
185 25 2.04267324E+02
185 50 2.04267121E+02
185 75 2.04266766E+02
185 100 2.05313460E+02
185 125 2.05312989E+02
185 150 2.05312498E+02
185 175 2.05312010E+02
185 25 2.05314429E+02
185 50 2.05314239E+02
185 75 2.05313890E+02
2010 100 2.01065692E+03
2010 1025 2.01065710E+03
2010 1125 2.01065712E+03
2010 1225 2.01065714E+03
2010 125 2.01065692E+03
2010 1325 2.01065715E+03
2010 1425 2.01065717E+03
2010 150 2.01065693E+03
2010 1525 2.01065719E+03
2010 1725 2.01065723E+03
2010 175 2.01065693E+03
2010 200 2.01065694E+03
2010 225 2.01065694E+03
2010 25 2.01065690E+03
2010 250 2.01065695E+03
2010 275 2.01065695E+03
2010 300 2.01065696E+03
2010 325 2.01065696E+03
2010 375 2.01065697E+03
2010 425 2.01065698E+03
2010 475 2.01065699E+03
2010 50 2.01065691E+03
2010 525 2.01065700E+03
2010 575 2.01065701E+03
2010 625 2.01065702E+03
2010 675 2.01065703E+03
2010 725 2.01065704E+03
2010 75 2.01065691E+03
2010 825 2.01065706E+03
2010 925 2.01065708E+03
2010 100 2.01064569E+03
2010 1025 2.01064586E+03
2010 1125 2.01064588E+03
2010 1225 2.01064590E+03
2010 125 2.01064569E+03
2010 1325 2.01064592E+03
2010 1425 2.01064594E+03
2010 150 2.01064570E+03
2010 1525 2.01064595E+03
2010 1725 2.01064599E+03
2010 175 2.01064570E+03
2010 200 2.01064571E+03
2010 225 2.01064571E+03
2010 25 2.01064567E+03
2010 250 2.01064572E+03
2010 275 2.01064572E+03
2010 300 2.01064573E+03
2010 325 2.01064573E+03
2010 375 2.01064574E+03
2010 425 2.01064575E+03
2010 475 2.01064576E+03
2010 50 2.01064568E+03
2010 525 2.01064577E+03
2010 575 2.01064578E+03
2010 625 2.01064579E+03
2010 675 2.01064580E+03
2010 725 2.01064581E+03
2010 75 2.01064568E+03
2010 825 2.01064583E+03
2010 925 2.01064584E+03
210 100 2.27797448E+02
210 125 2.27797139E+02
210 150 2.27796804E+02
210 175 2.27796455E+02
210 200 2.27796104E+02
210 25 2.27797962E+02
210 50 2.27797901E+02
210 75 2.27797713E+02
210 100 2.27624200E+02
210 125 2.27623890E+02
210 150 2.27623553E+02
210 175 2.27623207E+02
210 200 2.27622855E+02
210 25 2.27624720E+02
210 50 2.27624656E+02
210 75 2.27624466E+02
210 100 2.27500749E+02
210 125 2.27500439E+02
210 150 2.27500103E+02
210 175 2.27499754E+02
210 200 2.27499403E+02
210 25 2.27501271E+02
210 50 2.27501208E+02
210 75 2.27501016E+02
210 100 2.27135244E+02
210 125 2.27134932E+02
210 150 2.27134595E+02
210 175 2.27134246E+02
210 200 2.27133894E+02
210 25 2.27135775E+02
210 50 2.27135707E+02
210 75 2.27135513E+02
210 100 2.28063956E+02
210 125 2.28063647E+02
210 150 2.28063312E+02
210 175 2.28062965E+02
210 200 2.28062613E+02
210 25 2.28064466E+02
210 50 2.28064406E+02
210 75 2.28064220E+02
235 100 2.51005104E+02
235 125 2.51004903E+02
235 150 2.51004672E+02
235 175 2.51004426E+02
235 200 2.51004172E+02
235 225 2.51003913E+02
235 25 2.51005352E+02
235 50 2.51005358E+02
235 75 2.51005265E+02
235 100 2.50850391E+02
235 125 2.50850187E+02
235 150 2.50849956E+02
235 175 2.50849709E+02
235 200 2.50849455E+02
235 225 2.50849197E+02
235 25 2.50850641E+02
235 50 2.50850646E+02
235 75 2.50850551E+02
235 100 2.50739534E+02
235 125 2.50739329E+02
235 150 2.50739100E+02
235 175 2.50738852E+02
235 200 2.50738597E+02
235 225 2.50738337E+02
235 25 2.50739788E+02
235 50 2.50739791E+02
235 75 2.50739695E+02
235 100 2.50409563E+02
235 125 2.50409357E+02
235 150 2.50409125E+02
235 175 2.50408878E+02
235 200 2.50408621E+02
235 225 2.50408362E+02
235 25 2.50409826E+02
235 50 2.50409826E+02
235 75 2.50409726E+02
235 100 2.51239906E+02
235 125 2.51239704E+02
235 150 2.51239475E+02
235 175 2.51239229E+02
235 200 2.51238973E+02
235 225 2.51238717E+02
235 25 2.51240147E+02
235 50 2.51240156E+02
235 75 2.51240065E+02
260 100 2.74525395E+02
260 125 2.74525264E+02
260 150 2.74525108E+02
260 175 2.74524934E+02
260 200 2.74524750E+02
260 225 2.74524558E+02
260 25 2.74525478E+02
260 250 2.74524364E+02
260 50 2.74525521E+02
260 75 2.74525486E+02
260 100 2.74386270E+02
260 125 2.74386140E+02
260 150 2.74385983E+02
260 175 2.74385808E+02
260 200 2.74385623E+02
260 225 2.74385432E+02
260 25 2.74386357E+02
260 250 2.74385238E+02
260 50 2.74386399E+02
260 75 2.74386362E+02
260 100 2.74286023E+02
260 125 2.74285892E+02
260 150 2.74285734E+02
260 175 2.74285560E+02
260 200 2.74285375E+02
260 225 2.74285183E+02
260 25 2.74286114E+02
260 250 2.74284988E+02
260 50 2.74286153E+02
260 75 2.74286116E+02
260 100 2.73985973E+02
260 125 2.73985840E+02
260 150 2.73985682E+02
260 175 2.73985505E+02
260 200 2.73985318E+02
260 225 2.73985126E+02
260 25 2.73986072E+02
260 250 2.73984932E+02
260 50 2.73986109E+02
260 75 2.73986068E+02
260 100 2.74733726E+02
260 125 2.74733597E+02
260 150 2.74733440E+02
260 175 2.74733268E+02
260 200 2.74733084E+02
260 225 2.74732892E+02
260 25 2.74733802E+02
260 250 2.74732699E+02
260 50 2.74733850E+02
260 75 2.74733815E+02
285 100 2.98284379E+02
285 125 2.98284300E+02
285 150 2.98284197E+02
285 175 2.98284075E+02
285 200 2.98283942E+02
285 225 2.98283802E+02
285 25 2.98284361E+02
285 250 2.98283657E+02
285 275 2.98283510E+02
285 50 2.98284425E+02
285 75 2.98284425E+02
285 100 2.98158507E+02
285 125 2.98158427E+02
285 150 2.98158321E+02
285 175 2.98158200E+02
285 200 2.98158067E+02
285 225 2.98157926E+02
285 25 2.98158492E+02
285 250 2.98157780E+02
285 275 2.98157633E+02
285 50 2.98158554E+02
285 75 2.98158554E+02
285 100 2.98067293E+02
285 125 2.98067213E+02
285 150 2.98067107E+02
285 175 2.98066986E+02
285 200 2.98066852E+02
285 225 2.98066711E+02
285 25 2.98067282E+02
285 250 2.98066565E+02
285 275 2.98066417E+02
285 50 2.98067342E+02
285 75 2.98067341E+02
285 100 2.97792717E+02
285 125 2.97792634E+02
285 150 2.97792528E+02
285 175 2.97792403E+02
285 200 2.97792269E+02
285 225 2.97792128E+02
285 25 2.97792714E+02
285 250 2.97791981E+02
285 275 2.97791831E+02
285 50 2.97792771E+02
285 75 2.97792766E+02
285 100 2.98470400E+02
285 125 2.98470322E+02
285 150 2.98470219E+02
285 175 2.98470098E+02
285 200 2.98469966E+02
285 225 2.98469827E+02
285 25 2.98470376E+02
285 250 2.98469682E+02
285 275 2.98469536E+02
285 50 2.98470441E+02
285 75 2.98470445E+02
310 100 3.22229274E+02
310 125 3.22229229E+02
310 150 3.22229164E+02
310 175 3.22229080E+02
310 200 3.22228987E+02
310 225 3.22228885E+02
310 25 3.22229190E+02
310 250 3.22228777E+02
310 275 3.22228666E+02
310 300 3.22228553E+02
310 50 3.22229264E+02
310 75 3.22229288E+02
310 100 3.22114771E+02
310 125 3.22114726E+02
310 150 3.22114659E+02
310 175 3.22114577E+02
310 200 3.22114482E+02
310 225 3.22114379E+02
310 25 3.22114692E+02
310 250 3.22114272E+02
310 275 3.22114159E+02
310 300 3.22114046E+02
310 50 3.22114764E+02
310 75 3.22114787E+02
310 100 3.22031326E+02
310 125 3.22031280E+02
310 150 3.22031212E+02
310 175 3.22031129E+02
310 200 3.22031034E+02
310 225 3.22030931E+02
310 25 3.22031249E+02
310 250 3.22030823E+02
310 275 3.22030712E+02
310 300 3.22030598E+02
310 50 3.22031320E+02
310 75 3.22031342E+02
310 100 3.21778663E+02
310 125 3.21778615E+02
310 150 3.21778545E+02
310 175 3.21778460E+02
310 200 3.21778365E+02
310 225 3.21778260E+02
310 25 3.21778594E+02
310 250 3.21778150E+02
310 275 3.21778038E+02
310 300 3.21777923E+02
310 50 3.21778663E+02
310 75 3.21778681E+02
310 100 3.22396318E+02
310 125 3.22396275E+02
310 150 3.22396209E+02
310 175 3.22396127E+02
310 200 3.22396034E+02
310 225 3.22395933E+02
310 25 3.22396228E+02
310 250 3.22395826E+02
310 275 3.22395716E+02
310 300 3.22395603E+02
310 50 3.22396305E+02
310 75 3.22396330E+02
335 100 3.46321518E+02
335 125 3.46321500E+02
335 150 3.46321460E+02
335 175 3.46321407E+02
335 200 3.46321343E+02
335 225 3.46321270E+02
335 25 3.46321394E+02
335 250 3.46321191E+02
335 275 3.46321107E+02
335 300 3.46321022E+02
335 325 3.46320936E+02
335 50 3.46321473E+02
335 75 3.46321512E+02
335 100 3.46216859E+02
335 125 3.46216839E+02
335 150 3.46216800E+02
335 175 3.46216745E+02
335 200 3.46216680E+02
335 225 3.46216607E+02
335 25 3.46216738E+02
335 250 3.46216528E+02
335 275 3.46216444E+02
335 300 3.46216358E+02
335 325 3.46216271E+02
335 50 3.46216816E+02
335 75 3.46216853E+02
335 100 3.46140155E+02
335 125 3.46140134E+02
335 150 3.46140094E+02
335 175 3.46140040E+02
335 200 3.46139974E+02
335 225 3.46139900E+02
335 25 3.46140037E+02
335 250 3.46139820E+02
335 275 3.46139736E+02
335 300 3.46139651E+02
335 325 3.46139562E+02
335 50 3.46140114E+02
335 75 3.46140151E+02
335 100 3.45906519E+02
335 125 3.45906497E+02
335 150 3.45906455E+02
335 175 3.45906399E+02
335 200 3.45906332E+02
335 225 3.45906257E+02
335 25 3.45906409E+02
335 250 3.45906176E+02
335 275 3.45906091E+02
335 300 3.45906003E+02
335 325 3.45905914E+02
335 50 3.45906484E+02
335 75 3.45906517E+02
335 100 3.46472285E+02
335 125 3.46472267E+02
335 150 3.46472230E+02
335 175 3.46472177E+02
335 200 3.46472114E+02
335 225 3.46472041E+02
335 25 3.46472155E+02
335 250 3.46471963E+02
335 275 3.46471881E+02
335 300 3.46471796E+02
335 325 3.46471709E+02
335 50 3.46472236E+02
335 75 3.46472278E+02
360 100 3.70532373E+02
360 125 3.70532372E+02
360 150 3.70532353E+02
360 175 3.70532321E+02
360 200 3.70532278E+02
360 225 3.70532228E+02
360 25 3.70532222E+02
360 250 3.70532172E+02
360 275 3.70532111E+02
360 300 3.70532048E+02
360 325 3.70531982E+02
360 50 3.70532304E+02
360 75 3.70532352E+02
360 100 3.70436302E+02
360 125 3.70436300E+02
360 150 3.70436281E+02
360 175 3.70436248E+02
360 200 3.70436206E+02
360 225 3.70436155E+02
360 25 3.70436156E+02
360 250 3.70436098E+02
360 275 3.70436037E+02
360 300 3.70435972E+02
360 325 3.70435907E+02
360 50 3.70436236E+02
